1.38641129	 ,	0
1.289341398,	0.027230312
1.251357527,	0.070474959
1.19016129	 ,    	0.129867642
1.136350806,	0.143995316
1.074099462,	0.155010742
0.965001344,	0.190217025
0.922586022,	0.214330633
0.860967742,	0.245473909
0.799560484,	0.256109775
0.754401882,	0.268199261
0.695526882,	0.271750492
0.66028629	,	0.269602373
0.603521505,	0.267668174
0.535572581,	0.237532107
0.425630376,	0.188771576
0.325817204,	0.1559719
0.27749328	,	0.147490096
0.249005376,	0.123583724
0		,	0
